gene_id	utr_start	overlapping_sites_count
7419	5393	3
7419	5604	1
7419	527	3
7419	805	1
7419	3937	1
7419	5604	1
7419	527	3
7419	805	1
7419	3937	1
7419	5157	1
7419	5004	1
7419	5157	1
7419	5004	1
7419	2616	0
5677	1546	0
5677	1124	0
5677	1532	0
5677	762	0
5677	1409	0
5677	1936	0
5677	301	0
5677	1946	0
5677	482	1
5677	482	1
5677	1227	1
5677	955	4
5677	955	4
5677	955	4
5677	955	4
5677	1227	1
5677	955	4
11965	276	0
11965	542	0
11965	491	0
11965	1146	0
11965	1014	2
11965	528	1
11965	528	1
11965	778	1
11965	778	1
11965	1008	2
11965	157	1
11965	1008	2
11965	157	1
11965	829	1
11965	829	1
8221	1119	0
8221	869	0
8221	1098	0
8221	2546	0
8221	4320	1
8221	2203	0
8221	3002	0
8221	4110	0
8221	485	0
8221	2749	0
8221	1382	0
8221	4215	0
8221	2518	0
8221	212	1
8221	3060	0
8221	2863	1
8221	4270	0
8221	1442	0
8221	2468	2
8221	2470	2
8221	2473	2
8221	3951	0
8221	786	0
8221	2950	0
8221	3112	0
8221	219	1
8221	1894	1
8221	2277	1
8221	1894	1
8221	2277	1
8221	1625	1
8221	1772	1
8221	1625	1
8221	1772	1
8221	241	0
8221	4254	0
8221	1458	3
8221	1458	3
8221	2624	1
8221	2624	1
8221	2111	3
8221	2111	3
8221	4674	1
8221	2118	3
8221	1463	3
8221	4674	1
8221	2118	3
8221	1463	3
8221	3238	1
8221	3238	1
8221	1155	0
8221	2861	1
8221	4320	1
15846	804	0
15846	835	0
15846	608	0
15846	479	0
15846	84	1
15846	92	1
15846	16	0
2993	4293	0
2993	4681	3
2993	4681	3
2993	59	3
2993	59	3
2993	590	4
2993	590	4
2993	1943	3
2993	1943	3
2993	1090	0
2993	132	0
2993	1354	0
2993	2854	0
2993	478	0
2993	2146	0
2993	4415	0
2993	388	0
2993	2980	0
2993	2006	0
2993	4910	0
2993	617	0
2993	1957	0
2993	3188	0
2993	3585	0
2993	3830	0
2993	307	0
2993	4747	0
2993	948	0
2993	4350	9
2993	4350	9
2993	4350	9
2993	4350	9
2993	4350	9
2993	4350	9
2993	4350	9
2993	4350	9
2993	2112	0
2993	589	4
2993	722	0
2993	4681	3
2993	2680	1
2993	2680	1
2993	3232	0
2993	1943	3
2993	590	4
2993	59	3
2993	1943	3
2993	590	4
2993	59	3
2993	4349	9
2993	4349	9
2993	4681	3
2993	4845	1
2993	4845	1
2993	1806	1
2993	3793	1
2993	1080	1
2993	3515	1
2993	4240	1
2993	1806	1
2993	3793	1
2993	1080	1
2993	3515	1
2993	4240	1
2993	518	0
2993	2356	0
11020	523	3
11020	523	3
11020	676	0
11020	199	0
11020	251	1
11020	251	1
11020	48	2
11020	523	3
11020	523	3
11020	50	2
11020	50	2
1384	1293	0
1384	1615	0
1384	1243	0
1384	2078	0
1384	832	0
1384	1726	0
1384	2143	0
1384	698	0
1384	158	0
1384	1204	0
1384	81	1
1384	81	1
1384	306	2
1384	306	2
1384	306	2
1384	946	1
1384	946	1
1384	1044	1
1384	1044	1
1384	1735	1
1384	1735	1
1384	1897	1
1384	1897	1
1384	1269	0
1384	873	1
1384	873	1
1384	1351	1
1384	1351	1
1384	2192	0
7322	1052	0
7322	1614	0
7322	40	3
7322	40	3
7322	1593	0
7322	1258	3
7322	1258	3
7322	1573	0
7322	40	3
7322	40	3
7322	1258	3
7322	1258	3
7322	1348	0
7322	473	1
7322	473	1
7322	1006	1
7322	1006	1
5857	580	0
5857	1087	0
5857	823	0
5857	852	7
5857	852	7
5857	852	7
5857	852	7
5857	852	7
5857	852	7
5857	852	7
5857	852	7
5857	387	0
8099	213	1
8099	732	0
8099	890	0
8099	415	0
8099	775	0
8099	564	1
8099	564	1
8099	213	1
18378	361	0
5525	532	0
5525	280	0
7730	993	1
7730	1001	1
7730	85	3
7730	85	3
7730	1117	3
7730	1117	3
7730	242	0
7730	185	0
7730	85	3
7730	85	3
7730	720	1
7730	720	1
7730	1117	3
7730	75	1
7730	75	1
7730	142	1
7730	142	1
7730	1117	3
7730	798	2
7730	798	2
7730	798	2
7134	2503	0
7134	399	0
7134	2670	3
7134	2670	3
7134	1557	0
7134	1777	0
7134	2344	0
7134	459	0
7134	902	0
7134	794	0
7134	588	0
7134	1228	0
7134	1265	0
7134	2985	0
7134	980	0
7134	2254	0
7134	2670	3
7134	2670	3
7134	2925	4
7134	2925	4
7134	2925	4
7134	2925	4
7134	2925	4
7134	2392	0
7134	1003	1
7134	1003	1
7134	88	1
7134	833	3
7134	88	1
7134	833	3
7134	1323	1
7134	1323	1
7134	19	1
7134	2119	1
7134	19	1
7134	2119	1
7134	836	3
7134	836	3
12483	554	0
12483	356	0
12483	970	0
12483	276	0
12483	928	1
12483	861	1
12483	928	1
12483	861	1
12483	603	0
12483	582	0
12483	260	1
12483	260	1
12483	90	2
12483	90	2
12483	90	2
15589	363	0
15589	254	0
116	6174	0
116	9476	0
116	10259	0
116	10375	0
116	12787	0
116	13781	0
116	16152	0
116	18170	0
116	1835	0
116	20043	0
116	307	0
116	5044	0
116	17995	3
116	17995	3
116	20984	3
116	20984	3
116	21721	3
116	21721	3
116	22322	3
116	22322	3
116	24406	3
116	24406	3
116	2869	3
116	2869	3
116	8130	0
116	8734	1
116	11423	0
116	3714	0
116	6483	3
116	6483	3
116	13768	3
116	13768	3
116	1394	3
116	1394	3
116	22126	11
116	22126	11
116	22129	15
116	22129	15
116	22132	15
116	22132	15
116	22135	11
116	22135	11
116	4907	5
116	4907	5
116	9229	0
116	20404	0
116	15631	1
116	21754	1
116	21850	2
116	4259	0
116	13738	0
116	16635	0
116	12669	0
116	15574	0
116	16382	0
116	16507	1
116	20276	0
116	8102	0
116	17755	0
116	17792	0
116	7811	0
116	769	0
116	5456	0
116	9717	0
116	11767	0
116	14144	0
116	3025	0
116	19967	0
116	20589	0
116	23150	0
116	2842	0
116	4069	0
116	8990	0
116	16062	0
116	16502	1
116	3329	0
116	6280	0
116	14723	0
116	16281	0
116	2702	0
116	4914	6
116	8440	0
116	12327	0
116	17236	0
116	18696	2
116	20963	0
116	5532	1
116	12239	0
116	17705	0
116	19464	0
116	20023	0
116	20926	1
116	20932	1
116	3187	0
116	4920	1
116	6856	0
116	7146	0
116	7599	0
116	9074	0
116	14674	0
116	20005	0
116	2207	0
116	2889	0
116	3505	0
116	3641	0
116	4490	0
116	433	1
116	23885	0
116	23467	0
116	7997	0
116	12859	0
116	13490	1
116	1756	0
116	18472	0
116	20188	0
116	3848	0
116	2004	0
116	23549	0
116	481	0
116	11346	0
116	17387	0
116	7026	0
116	8740	1
116	10198	0
116	10904	0
116	11942	0
116	13589	0
116	14352	0
116	14372	0
116	14808	0
116	15934	0
116	17082	0
116	202	0
116	21246	0
116	3923	0
116	11005	0
116	17851	0
116	20472	0
116	22290	0
116	2460	0
116	437	1
116	7949	0
116	835	0
116	17593	0
116	5758	0
116	16842	0
116	19819	0
116	20414	0
116	23240	0
116	5792	0
116	6753	0
116	8951	0
116	14885	0
116	4936	0
116	1625	0
116	4456	0
116	1143	0
116	1394	3
116	1394	3
116	7343	1
116	7343	1
116	8023	4
116	8023	4
116	8023	4
116	8023	4
116	8023	4
116	8714	0
116	8960	1
116	8960	1
116	12172	1
116	14768	1
116	14768	1
116	15063	0
116	15076	3
116	15076	3
116	15631	1
116	18693	2
116	18695	2
116	19884	0
116	20086	2
116	20093	2
116	20093	2
116	20806	1
116	20806	1
116	20890	1
116	20890	1
116	20984	3
116	20984	3
116	21587	2
116	21587	2
116	21587	2
116	21676	2
116	21676	2
116	21676	2
116	21754	1
116	22126	11
116	22126	11
116	22129	15
116	22129	15
116	22132	15
116	22132	15
116	22135	11
116	22135	11
116	22192	0
116	22322	3
116	22322	3
116	24238	1
116	24238	1
116	24406	3
116	24406	3
116	19278	7
116	19278	7
116	19278	7
116	19278	7
116	19278	7
116	19278	7
116	19278	7
116	19278	7
116	4910	5
116	13486	1
116	17995	3
116	21721	3
116	2869	3
116	5073	1
116	5073	1
116	23221	0
116	5856	0
116	13768	3
116	6483	3
116	4907	5
116	13768	3
116	6483	3
116	4907	5
116	14287	1
116	6524	1
116	14287	1
116	6524	1
116	6047	1
116	6047	1
116	21146	1
116	12174	1
116	19055	0
116	5531	1
116	3946	0
116	9728	0
116	9761	0
116	21146	1
116	17995	3
116	21721	3
116	2869	3
116	22985	1
116	13315	1
116	20449	1
116	22985	1
116	13315	1
116	20449	1
116	10713	1
116	18024	1
116	3129	1
116	16729	1
116	21844	2
116	10713	1
116	18024	1
116	3129	1
116	16729	1
116	21844	2
116	5649	2
116	5649	2
116	5649	2
116	18902	1
116	2960	1
116	9093	1
116	15079	3
116	6218	1
116	13578	1
116	15642	1
116	23023	1
116	18902	1
116	2960	1
116	9093	1
116	15079	3
116	6218	1
116	13578	1
116	15642	1
116	23023	1
116	20532	0
12969	1758	0
12969	1638	0
12969	522	1
12969	1447	0
12969	1301	0
12969	1023	0
12969	875	0
12969	345	0
12969	1501	0
12969	925	0
12969	1159	0
12969	452	2
12969	1584	0
12969	448	2
12969	448	2
12969	907	1
12969	907	1
12969	522	1
9164	391	0
9164	851	0
9164	429	0
9164	440	0
9164	673	0
5939	1196	3
5939	1196	3
5939	794	0
5939	1341	1
5939	1885	0
5939	1570	0
5939	1253	0
5939	1504	1
5939	16	0
5939	326	0
5939	225	0
5939	1906	7
5939	1906	7
5939	1906	7
5939	1906	7
5939	1906	7
5939	1906	7
5939	1906	7
5939	1906	7
5939	1064	0
5939	1196	3
5939	1196	3
5939	1498	1
5939	815	1
5939	815	1
5939	1341	1
6852	132	3
6852	132	3
6852	703	0
6852	832	0
6852	869	1
6852	869	1
6852	132	3
6852	132	3
6852	270	1
6852	270	1
6852	166	1
6852	166	1
8165	2396	0
8165	2506	3
8165	2506	3
8165	2107	0
8165	216	0
8165	2091	0
8165	980	0
8165	479	0
8165	2580	0
8165	3041	0
8165	935	0
8165	1388	0
8165	3152	0
8165	2228	0
8165	3651	0
8165	1336	0
8165	3616	0
8165	3895	0
8165	3961	0
8165	2605	0
8165	2832	0
8165	2121	0
8165	2506	3
8165	1157	0
8165	3762	0
8165	74	0
8165	1435	1
8165	2481	1
8165	1435	1
8165	2481	1
8165	1222	1
8165	1222	1
8165	2506	3
8165	3702	1
8165	3702	1
8165	763	1
8165	763	1
8165	1662	1
8165	1662	1
3530	341	0
3530	332	1
3530	332	1
1248	3465	0
1248	1063	3
1248	1063	3
1248	1430	4
1248	1430	4
1248	1634	3
1248	1634	3
1248	2901	3
1248	2901	3
1248	496	3
1248	496	3
1248	1679	0
1248	2726	0
1248	1457	0
1248	4753	1
1248	1446	0
1248	4758	1
1248	19	0
1248	3633	0
1248	4607	0
1248	1869	0
1248	2420	0
1248	693	0
1248	2436	0
1248	3002	0
1248	4917	0
1248	2187	0
1248	3113	0
1248	4558	0
1248	4278	0
1248	4727	0
1248	303	0
1248	238	0
1248	2560	0
1248	1430	4
1248	1430	4
1248	1437	4
1248	1283	0
1248	1063	3
1248	1634	3
1248	2901	3
1248	496	3
1248	3269	1
1248	3269	1
1248	1565	1
1248	1565	1
1248	3331	1
1248	3331	1
1248	950	1
1248	1697	0
1248	950	1
1248	1063	3
1248	1634	3
1248	2901	3
1248	496	3
1248	121	1
1248	1896	1
1248	4875	1
1248	121	1
1248	1896	1
1248	4875	1
1248	1479	1
1248	1479	1
1248	4525	2
1248	4525	2
1248	4525	2
1248	2409	4
1248	2409	4
1248	2409	4
1248	2409	4
1248	2409	4
1248	2791	0
1248	4125	0
4113	1916	0
4113	3302	3
4113	3302	3
4113	3314	3
4113	3314	3
4113	1162	0
4113	1084	0
4113	4256	0
4113	4080	0
4113	1057	0
4113	510	0
4113	1454	0
4113	155	0
4113	845	0
4113	1506	0
4113	1595	0
4113	2171	0
4113	630	0
4113	3592	0
4113	972	0
4113	3210	0
4113	4017	0
4113	3433	0
4113	3337	0
4113	619	0
4113	2186	0
4113	3001	9
4113	3001	9
4113	3001	9
4113	3001	9
4113	3001	9
4113	3001	9
4113	3001	9
4113	3001	9
4113	2122	0
4113	3302	3
4113	3314	3
4113	1719	1
4113	3036	1
4113	1719	1
4113	3036	1
4113	378	0
4113	3000	9
4113	3000	9
4113	3302	3
4113	3314	3
4113	4126	1
4113	4126	1
4113	3622	1
4113	3857	1
4113	3622	1
4113	3857	1
4113	3604	2
4113	3604	2
4113	3604	2
4113	1541	0
14925	2112	3
14925	2112	3
14925	732	0
14925	2460	0
14925	2185	0
14925	1914	0
14925	2530	0
14925	1823	0
14925	2320	0
14925	210	1
14925	210	1
14925	438	1
14925	438	1
14925	2112	3
14925	2067	1
14925	2067	1
14925	1804	1
14925	1804	1
14925	2134	1
14925	2283	1
14925	2162	0
14925	2134	1
14925	2283	1
14925	2112	3
14925	925	1
14925	925	1
12316	383	0
12316	196	1
12316	1141	0
12316	653	1
12316	720	0
12316	194	1
12316	334	0
12316	660	1
12316	67	0
12316	1590	7
12316	1590	7
12316	1590	7
12316	1590	7
12316	1590	7
12316	1590	7
12316	1590	7
12316	1590	7
12316	1086	1
12316	1086	1
387	112	0
387	211	0
387	54	0
387	440	4
387	440	4
387	440	4
387	440	4
387	440	4
387	569	1
387	569	1
13240	2339	0
13240	1861	0
13240	1066	0
13240	910	0
13240	284	0
13240	1794	3
13240	396	0
13240	464	0
13240	2419	0
13240	648	0
13240	16	0
13240	1475	0
13240	2010	0
13240	1339	3
13240	1339	3
13240	727	0
13240	1337	3
13240	1337	3
13240	1432	1
13240	1432	1
13240	1181	1
13240	449	1
13240	1181	1
13240	449	1
13240	2527	1
13240	2527	1
13240	1798	3
13240	1798	3
13240	1798	3
13240	1130	1
13240	2111	1
13240	1726	4
13240	1726	4
13240	1726	4
13240	1726	4
13240	1130	1
13240	2111	1
13240	1726	4
242	201	0
242	437	1
242	431	1
242	133	1
242	133	1
242	387	1
242	387	1
242	153	1
242	153	1
13095	1068	0
13095	44	0
13095	643	1
13095	322	0
13095	760	0
13095	1302	0
13095	1327	0
13095	381	0
13095	1258	1
13095	1258	1
13095	490	1
13095	490	1
13095	643	1
10405	1241	3
10405	1241	3
10405	1945	1
10405	388	3
10405	689	0
10405	326	0
10405	131	1
10405	131	1
10405	1241	3
10405	1241	3
10405	885	1
10405	1013	0
10405	885	1
10405	578	1
10405	1497	1
10405	831	1
10405	578	1
10405	1497	1
10405	831	1
10405	392	3
10405	392	3
10405	392	3
10405	1464	1
10405	1932	1
10405	1464	1
10405	1932	1
10405	1945	1
16482	204	0
16482	342	0
16482	90	1
16482	90	1
16482	444	2
16482	309	1
16482	309	1
16482	458	1
16482	446	2
16482	458	1
16482	446	2
9801	114	0
9801	1743	0
9801	101	0
9801	2772	0
9801	2998	2
9801	890	0
9801	2889	1
9801	861	0
9801	3005	4
9801	1857	0
9801	1210	0
9801	1592	0
9801	353	0
9801	2563	0
9801	1993	0
9801	2887	1
9801	1187	0
9801	2055	0
9801	399	0
9801	2327	0
9801	266	1
9801	266	1
9801	279	1
9801	279	1
9801	563	1
9801	563	1
9801	1007	1
9801	1007	1
9801	1788	0
9801	3010	2
9801	3010	2
9801	1949	1
9801	1949	1
9801	2998	2
12617	362	0
12617	147	0
12617	166	0
12617	104	0
12617	480	0
9918	1072	1
9918	1083	1
9918	1050	0
9918	1077	2
9918	1255	0
9918	545	2
9918	545	2
9918	545	2
9918	1168	7
9918	1168	7
9918	1168	7
9918	1168	7
9918	1168	7
9918	1168	7
9918	1168	7
9918	1168	7
9918	1461	1
9918	1461	1
9918	603	1
9918	603	1
7624	585	0
7624	1951	0
7624	2946	0
7624	4643	0
7624	5087	0
7624	719	3
7624	719	3
7624	201	3
7624	201	3
7624	4790	0
7624	3962	3
7624	3962	3
7624	3983	0
7624	2411	0
7624	3903	0
7624	1353	0
7624	132	0
7624	3872	0
7624	4978	0
7624	4153	0
7624	4709	0
7624	5007	2
7624	3247	0
7624	780	0
7624	3115	0
7624	3719	1
7624	4437	0
7624	4458	0
7624	633	2
7624	659	0
7624	163	0
7624	3516	0
7624	5373	0
7624	1767	7
7624	1767	7
7624	1767	7
7624	1767	7
7624	1767	7
7624	1767	7
7624	1767	7
7624	1767	7
7624	1660	0
7624	3725	1
7624	719	3
7624	201	3
7624	5037	1
7624	1506	1
7624	5037	1
7624	1506	1
7624	3614	0
7624	5052	0
7624	3962	3
7624	3962	3
7624	5012	2
7624	5012	2
7624	992	1
7624	992	1
7624	719	3
7624	201	3
7624	4989	1
7624	629	2
7624	5385	1
7624	4989	1
7624	629	2
7624	5385	1
7624	3213	1
7624	878	1
7624	3213	1
7624	878	1
7624	5126	1
7624	2065	1
7624	5126	1
7624	2065	1
7624	4875	2
7624	4875	2
7624	4875	2
7624	4294	1
7624	4854	4
7624	4854	4
7624	4854	4
7624	4854	4
7624	4294	1
7624	4854	4
2785	152	0
2785	1715	0
2785	2029	0
2785	1027	0
2785	408	0
2785	1935	0
2785	1798	0
2785	1628	0
2785	174	0
2785	468	2
2785	468	2
2785	465	2
2785	1902	0
2785	447	0
2785	1582	0
2785	223	1
2785	223	1
13579	387	3
13579	387	3
13579	443	0
13579	761	0
13579	513	0
13579	387	3
13579	617	1
13579	617	1
13579	387	3
13579	107	2
13579	107	2
13579	107	2
13579	343	1
13579	358	4
13579	358	4
13579	358	4
13579	358	4
13579	343	1
13579	358	4
726	148	0
726	671	0
726	901	0
726	687	0
726	304	0
726	945	7
726	945	7
726	945	7
726	945	7
726	945	7
726	945	7
726	945	7
726	945	7
726	978	0
726	120	1
726	120	1
726	330	1
726	1477	4
726	1477	4
726	1477	4
726	1477	4
726	330	1
726	1477	4
8983	561	0
8983	194	0
8983	827	0
8983	903	0
8983	356	1
8983	356	1
8983	79	0
8983	986	1
8983	986	1
8983	508	4
8983	508	4
8983	508	4
8983	508	4
8983	508	4
6111	162	0
6111	110	0
6111	31	1
6111	31	1
4161	651	0
4161	859	0
4161	889	0
4161	1179	0
4161	85	1
4161	1063	0
4161	77	1
4161	234	0
4161	1396	0
1117	689	0
1117	1260	0
1117	602	0
1117	123	1
1117	123	1
1117	704	7
1117	704	7
1117	704	7
1117	704	7
1117	704	7
1117	704	7
1117	704	7
1117	704	7
1117	565	3
1117	565	3
1117	1192	1
1117	1192	1
1117	567	3
1117	567	3
1117	1001	0
1117	291	0
3830	1389	8
3830	937	0
3830	399	0
3830	598	0
3830	894	0
3830	2299	0
3830	2444	0
3830	1173	0
3830	497	0
3830	2603	0
3830	116	0
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	654	7
3830	1393	8
3830	2749	1
3830	710	1
3830	2749	1
3830	710	1
3830	776	1
3830	776	1
3830	1126	0
3830	371	2
3830	371	2
3830	371	2
3830	130	0
13825	1297	3
13825	1297	3
13825	210	0
13825	1116	0
13825	313	0
13825	381	0
13825	1164	0
13825	1297	3
13825	1297	3
13825	664	0
13825	758	4
13825	758	4
13825	758	4
13825	758	4
13825	758	4
1991	7039	0
1991	7600	0
1991	2275	0
1991	3016	0
1991	4175	0
1991	5809	3
1991	5809	3
1991	7665	3
1991	7665	3
1991	5974	0
1991	2477	0
1991	4581	0
1991	5468	3
1991	5468	3
1991	5959	3
1991	5959	3
1991	792	3
1991	792	3
1991	8088	0
1991	703	0
1991	1322	0
1991	4064	0
1991	2652	0
1991	2532	1
1991	286	2
1991	4301	1
1991	5240	0
1991	1378	0
1991	2218	0
1991	6936	0
1991	358	0
1991	4530	0
1991	3224	0
1991	3533	0
1991	691	0
1991	7170	0
1991	7491	0
1991	4616	0
1991	7333	0
1991	3154	0
1991	5285	0
1991	2913	0
1991	5206	0
1991	1555	0
1991	2314	0
1991	1827	0
1991	1843	0
1991	612	0
1991	639	1
1991	639	1
1991	7998	1
1991	7998	1
1991	2108	0
1991	3892	0
1991	8273	0
1991	7665	3
1991	5809	3
1991	6842	1
1991	6842	1
1991	5440	1
1991	5440	1
1991	6284	0
1991	292	2
1991	2897	0
1991	5468	3
1991	5959	3
1991	792	3
1991	5468	3
1991	5959	3
1991	792	3
1991	3093	1
1991	5087	1
1991	7879	1
1991	3093	1
1991	5087	1
1991	7879	1
1991	7665	3
1991	5809	3
1991	5832	1
1991	2951	1
1991	318	1
1991	7679	1
1991	5832	1
1991	2951	1
1991	318	1
1991	7679	1
1991	5401	1
1991	8225	1
1991	5401	1
1991	8225	1
1991	1056	1
1991	2445	1
1991	3992	1
1991	6356	1
1991	1111	1
1991	2086	1
1991	874	1
1991	1056	1
1991	2445	1
1991	3992	1
1991	6356	1
1991	1111	1
1991	2086	1
1991	874	1
1991	2600	2
1991	3857	2
1991	2600	2
1991	3857	2
1991	2600	2
1991	3857	2
1991	484	1
1991	7454	1
1991	5762	1
1991	484	1
1991	7454	1
1991	5762	1
1991	286	2
1991	2532	1
1991	4301	1
14844	462	3
14844	462	3
14844	316	0
14844	438	0
14844	692	0
14844	303	0
14844	85	1
14844	85	1
14844	629	0
14844	462	3
14844	462	3
14844	734	0
10327	351	0
10327	25	3
10327	25	3
10327	600	1
10327	921	0
10327	829	0
10327	879	0
10327	25	3
10327	25	3
10327	600	1
1282	1862	0
1282	181	0
1282	1578	3
1282	1578	3
1282	1998	4
1282	1998	4
1282	2133	0
1282	2419	0
1282	3879	2
1282	1702	0
1282	3983	1
1282	298	0
1282	3200	0
1282	2544	0
1282	1365	0
1282	1557	0
1282	3570	0
1282	2867	0
1282	3508	0
1282	1000	0
1282	623	0
1282	2569	0
1282	2733	0
1282	46	0
1282	3851	0
1282	3310	1
1282	3310	1
1282	3875	2
1282	3875	2
1282	3983	1
1282	1997	4
1282	1578	3
1282	1998	4
1282	1998	4
1282	2958	0
1282	1578	3
1282	1092	1
1282	1092	1
1282	1872	4
1282	2431	4
1282	1872	4
1282	2431	4
1282	1872	4
1282	2431	4
1282	1872	4
1282	2431	4
1282	1872	4
1282	2431	4
9584	833	0
9584	2716	0
9584	3677	0
9584	4581	4
9584	4581	4
9584	2545	0
9584	254	0
9584	1860	0
9584	3064	1
9584	1930	0
9584	4255	0
9584	2976	0
9584	3001	0
9584	2090	0
9584	2250	0
9584	3185	0
9584	4842	0
9584	17	0
9584	2932	0
9584	4574	4
9584	3564	0
9584	3766	0
9584	1263	0
9584	569	0
9584	753	0
9584	2795	1
9584	3847	0
9584	159	1
9584	159	1
9584	2790	1
9584	3132	0
9584	1736	7
9584	1736	7
9584	1736	7
9584	1736	7
9584	1736	7
9584	1736	7
9584	1736	7
9584	1736	7
9584	4581	4
9584	3058	1
9584	4874	1
9584	2426	1
9584	3175	1
9584	4874	1
9584	2426	1
9584	3175	1
9584	396	1
9584	396	1
9584	4581	4
9584	1506	1
9584	1850	1
9584	1506	1
9584	1850	1
9584	3019	1
9584	3473	1
9584	1404	1
9584	3019	1
9584	3473	1
9584	1404	1
15146	495	0
15146	207	0
15146	548	0
15146	471	0
15146	684	0
15146	347	0
15146	513	0
15146	189	0
15146	33	7
15146	33	7
15146	33	7
15146	33	7
15146	33	7
15146	33	7
15146	33	7
15146	33	7
15146	446	1
15146	446	1
15146	235	2
15146	235	2
15146	235	2
15146	734	0
2293	1783	0
2293	3209	0
2293	3383	3
2293	3383	3
2293	889	4
2293	889	4
2293	1734	3
2293	1734	3
2293	428	3
2293	428	3
2293	3301	0
2293	470	0
2293	885	4
2293	2567	0
2293	1095	0
2293	1754	0
2293	2315	0
2293	2621	0
2293	1048	0
2293	654	0
2293	2465	0
2293	3225	0
2293	216	0
2293	1290	0
2293	178	0
2293	2919	0
2293	3550	0
2293	889	4
2293	889	4
2293	1925	0
2293	3383	3
2293	3383	3
2293	3488	0
2293	638	0
2293	1734	3
2293	428	3
2293	1734	3
2293	428	3
2293	49	1
2293	768	1
2293	49	1
2293	768	1
2293	2169	1
2293	3361	1
2293	2598	4
2293	2598	4
2293	2598	4
2293	2598	4
2293	2169	1
2293	3361	1
2293	2598	4
2293	2963	0
3852	3335	0
3852	2803	3
3852	2803	3
3852	3659	3
3852	3659	3
3852	454	5
3852	454	5
3852	5213	0
3852	3265	0
3852	749	0
3852	7280	0
3852	448	5
3852	5004	0
3852	6974	0
3852	69	0
3852	3823	0
3852	6540	0
3852	3229	0
3852	4430	0
3852	3835	0
3852	7536	0
3852	5133	0
3852	6301	0
3852	6583	0
3852	7199	0
3852	1045	1
3852	407	0
3852	4289	0
3852	4634	0
3852	5721	0
3852	5810	0
3852	139	0
3852	2033	0
3852	6948	0
3852	732	0
3852	6754	0
3852	7082	0
3852	1215	0
3852	6804	0
3852	1485	0
3852	1698	0
3852	3487	0
3852	2196	0
3852	5868	0
3852	7147	0
3852	1431	0
3852	5358	3
3852	5358	3
3852	6722	3
3852	6722	3
3852	7329	0
3852	7546	1
3852	7546	1
3852	1125	0
3852	453	5
3852	1357	1
3852	1357	1
3852	2056	1
3852	2056	1
3852	792	0
3852	7035	0
3852	1739	0
3852	579	0
3852	478	2
3852	6929	0
3852	3659	3
3852	2803	3
3852	454	5
3852	3659	3
3852	2803	3
3852	454	5
3852	1962	1
3852	5985	1
3852	1962	1
3852	5985	1
3852	1727	1
3852	1044	1
3852	1727	1
3852	6719	3
3852	5360	3
3852	6719	3
3852	5360	3
3852	2141	1
3852	2141	1
3852	2094	1
3852	2176	1
3852	5156	1
3852	2094	1
3852	2176	1
3852	5156	1
3852	3522	2
3852	3522	2
3852	3522	2
3852	6384	1
3852	481	2
3852	1467	1
3852	6384	1
3852	481	2
3852	1467	1
6497	1025	3
6497	1025	3
6497	3174	3
6497	3174	3
6497	1703	0
6497	2383	0
6497	116	0
6497	426	1
6497	808	0
6497	657	0
6497	1463	0
6497	2051	0
6497	3023	0
6497	335	0
6497	1091	0
6497	1390	0
6497	1816	0
6497	3065	0
6497	1025	3
6497	3174	3
6497	562	1
6497	562	1
6497	42	0
6497	3037	1
6497	3037	1
6497	1107	3
6497	1107	3
6497	1025	3
6497	3174	3
6497	2214	1
6497	2214	1
6497	3108	1
6497	3108	1
6497	129	1
6497	881	1
6497	129	1
6497	881	1
6497	2466	1
6497	2551	1
6497	1109	3
6497	2466	1
6497	2551	1
6497	1109	3
6497	426	1
3789	1244	0
3789	223	3
3789	223	3
3789	1367	3
3789	1367	3
3789	194	0
3789	301	3
3789	20	0
3789	1342	0
3789	417	0
3789	838	0
3789	449	0
3789	30	2
3789	30	2
3789	30	2
3789	88	7
3789	88	7
3789	88	7
3789	88	7
3789	88	7
3789	88	7
3789	88	7
3789	88	7
3789	223	3
3789	223	3
3789	266	0
3789	308	3
3789	308	3
3789	308	3
3789	788	3
3789	788	3
3789	1367	3
3789	1367	3
3789	786	3
3789	786	3
9174	301	3
9174	301	3
9174	384	0
9174	336	0
9174	124	0
9174	271	2
9174	822	0
9174	201	0
9174	368	0
9174	717	1
9174	717	1
9174	509	1
9174	509	1
9174	301	3
9174	301	3
9174	278	2
9174	278	2
9174	45	1
9174	45	1
588	846	3
588	846	3
588	1141	3
588	1141	3
588	2202	3
588	2202	3
588	2519	3
588	2519	3
588	2682	3
588	2682	3
588	3048	3
588	3048	3
588	4290	3
588	4290	3
588	4170	0
588	1969	0
588	1089	0
588	2445	0
588	1038	0
588	1332	0
588	3814	0
588	579	0
588	3532	0
588	1739	0
588	4037	0
588	1480	1
588	187	0
588	1643	0
588	2040	0
588	4340	0
588	606	0
588	635	0
588	888	0
588	2236	0
588	722	0
588	2397	0
588	1663	0
588	1205	0
588	2748	0
588	2379	0
588	3093	0
588	416	0
588	4012	2
588	3048	3
588	4290	3
588	1141	3
588	2202	3
588	2519	3
588	2682	3
588	846	3
588	1757	0
588	3574	1
588	3574	1
588	1478	1
